NOUN,VERB/PREP,NOUN
Gordmont,acknowledged,one
Gordmont,be,one
department,at,Gordmont
one,of,groups
groups,of,kind
kind,in,world
department,begun,funding
department,attract,funding
federal,granting,agencies
funding,from,federal
department,is,one
one,of,departments
departments,on,campus
faculty,bonded,spirit
focus,on,research
faculty,in,spirit
spirit,of,activism
members,of,department
events,like,day
