NOUN,VERB/PREP,NOUN
hawk,at,top
top,of,tree
hawk_she,saw,hunter
arrows,had,feathers
hunter,on,ground
ground,with,bow
hunter,took,shot
shot,at,hawk
hawk_Karla,knew,hunter
hunter,wanted,feathers
hawk_she,glided,hunter
hawk_she,offered,hunter_him
hawk_she,give,hunter_him
hunter,was,hunter_he
hunter_he,pledged,hawk
hunter_he,shoot,hawk
a_hunter_he,at,hawk
hunter_He,went,deer
hunter_He,shot,deer
