NOUN,VERB/PREP,NOUN
there,was,country
world_computer_Zerdia,make,'s
world_computer_Zerdia,sold,one
Gagrach_Gagrach,promise,world_computer_Zerdia
Gagrach_Gagrach,attack,world_computer_Zerdia
supercomputers,to,neighbor
one,of,supercomputers
world_computer_Zerdia,overwhelmed,surprise
surprise,attach_from,Gagrach_Gagrach
day_it,capitulated,government
missiles,guided,supercomputers
's,by,supercomputers
