NOUN,VERB/PREP,NOUN
mockingbird,spent,chirping
mockingbird_Percy,visited,squirrel
mockingbird_it,began,colder
mockingbird_Percy,expecting,some
mockingbird_it,get,colder
mockingbird_Percy,get,some
song,for,the_whole_warm_season_chirping_her
some,of,'s
squirrel,was,mockingbird_him
squirrel,in,Percy_the_mockingbird_him
You,are,singer
not,giving,you
any,of,wheat
Unknown,roUed,'s
up,down,'s
